Order ID,Vendor ID,Pickup Address,HubCN ID,Plan_Vendor_Pickup Time,Vendor_PickupTime
LECVN025881461123,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/27/2022 3:55,3/30/2022 10:50
LECVN021981555483,CN94806,"No.11,Mucheng Village, Suxi Town, Yiwu City",LECCNYW,3/26/2022 4:31,3/30/2022 9:56
LECVN029432487574,CN55243,"4F,No.621,Airport Rd,Yiwu city,Zhejiang Province",LECCNYW,3/25/2022 15:51,3/30/2022 10:54
LECVN026945763813,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/29/2022 6:07,3/29/2022 16:08
LECVN026785718063,CN56912,"Room 302,Unit 3,Building 35,District B,South Xiazhu, Jiangdong street Yiwu city",LECCNYW,3/27/2022 13:57,3/29/2022 2:59
LECVN029772272123,CN52975,"room 302, No.22 of wenhua road, yijiashan district, yiwu city yiwu city CN",LECCNYW,3/27/2022 14:13,3/29/2022 1:56
LECVN023797379053,CN28326,No.755 west xuefeng road Yiwu City CN,LECCNYW,3/30/2022 12:32,4/1/2022 3:39
LECVN029872127474,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/29/2022 21:43,4/1/2022 11:25
LECVN023188074273,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/26/2022 5:52,3/30/2022 11:48
LECVN022553912074,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/28/2022 5:20,3/31/2022 17:22
LECVN028814584703,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/30/2022 14:09,4/1/2022 1:08
LECVN029386515363,CN59935,"201,NO.5,15 Building,ShangHe XiaoQu,HouZhai,Yiwu",LECCNYW,3/27/2022 6:08,3/29/2022 17:06
LECVN026461809624,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/28/2022 13:11,3/29/2022 2:03
LECVN029376351303,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/26/2022 10:01,3/29/2022 1:02
LECVN020750995163,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/27/2022 16:51,3/29/2022 17:03
LECVN029808950133,CN01710,"8c, Flat A, Huaqiang Garden, Shenzhen",LECCNSZ,3/24/2022 15:03,3/28/2022 15:01
LECVN020791349213,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 15:04,3/28/2022 21:02
LECVN026956559373,CN00328,"5/F, NO. 294 Fanshen Road, BaoAn Zone, China",LECCNSZ,3/30/2022 2:03,4/1/2022 3:04
LECVN027336480674,CN23003,"4/F., No 21 South area XiLi town, Wang Tang industrial district",LECCNSZ,3/30/2022 7:59,4/1/2022 10:46
LECVN029958249523,CN00328,"5/F, NO. 294 Fanshen Road, BaoAn Zone, China",LECCNSZ,3/29/2022 18:41,3/29/2022 18:31
LECVN022686935363,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/25/2022 14:28,3/26/2022 20:14
LECVN020678048103,CN73456,"2 Jiangdong Road,Yiwu",LECCNYW,3/28/2022 17:14,3/29/2022 17:26
LECVN028051176653,CN34679,"No.496,Chengdian South Road,Yiwu city,Zhejiang Province,China. Yiwu city CN",LECCNYW,3/28/2022 5:53,3/30/2022 10:43
LECVN025081414004,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/29/2022 8:00,4/1/2022 11:51
LECVN024624041713,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/27/2022 10:05,3/29/2022 17:06
LECVN028419604613,CN34679,"No.496,Chengdian South Road,Yiwu city,Zhejiang Province,China. Yiwu city CN",LECCNYW,3/27/2022 18:50,4/1/2022 0:42
LECVN021388821253,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/29/2022 23:54,4/1/2022 0:54
LECVN020682864574,CN73456,"2 Jiangdong Road,Yiwu",LECCNYW,3/28/2022 21:09,3/29/2022 17:02
LECVN020238699043,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/25/2022 21:54,3/29/2022 11:40
LECVN021081984763,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/27/2022 9:03,3/29/2022 3:03
LECVN023237194783,CN55243,"4F,No.621,Airport Rd,Yiwu city,Zhejiang Province",LECCNYW,3/27/2022 4:02,3/30/2022 11:01
LECVN023952780064,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/25/2022 7:47,3/28/2022 15:54
LECVN028657646343,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/29/2022 10:28,3/31/2022 17:19
LECVN020728524853,CN01710,"8c, Flat A, Huaqiang Garden, Shenzhen",LECCNSZ,3/29/2022 10:29,3/31/2022 17:30
LECVN020661443193,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/23/2022 16:23,3/28/2022 16:25
LECVN021851299704,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/27/2022 7:35,3/30/2022 15:31
LECVN026413526493,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/30/2022 14:08,4/1/2022 2:55
LECVN025473537194,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/27/2022 17:50,3/29/2022 16:00
LECVN027496512694,CN08969,"Unit C, 18/F, Bldg.B, Modern Window Tower, Huaqiang North Rd, Shenzhen Guangdong, 518000",LECCNSZ,3/29/2022 12:54,4/1/2022 4:45
LECVN025028017873,CN61510,"4F, No.421, Chouzhou Middle Road YiWu city",LECCNYW,3/28/2022 5:16,3/29/2022 17:05
LECVN026118026693,CN88991,"2/F, No.3, Yongsheng Xiaoqu No.21, Yiwu, Zhejiang",LECCNYW,3/27/2022 9:30,3/29/2022 3:38
LECVN029870889113,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/31/2022 17:52,4/1/2022 19:26
LECVN026681770843,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/29/2022 7:52,3/29/2022 16:06
LECVN028933556253,CN94806,"No.11,Mucheng Village, Suxi Town, Yiwu City",LECCNYW,3/26/2022 21:28,3/29/2022 3:15
LECVN021815804194,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/28/2022 22:05,3/30/2022 15:00
LECVN020224807893,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/30/2022 0:01,4/1/2022 3:04
LECVN026583703453,CN94105,"No.358,Shengshou RD,Chengxi Special Industrial Zone Yiwu City",LECCNYW,3/29/2022 17:04,4/1/2022 18:47
LECVN026569801314,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/29/2022 11:18,3/29/2022 17:23
LECVN028286990423,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/26/2022 22:56,3/29/2022 2:27
LECVN021027565323,CN25266,"2 floor,No 1 Building 1,Zhoucun district,Beiyuan street,Yiwu,China Yiwu city CN",LECCNYW,3/28/2022 22:37,4/1/2022 3:39
LECVN029076327834,CN85292,"4F, Market Rd.3-7,Yiwu,Zhejiang",LECCNYW,3/27/2022 14:01,3/29/2022 0:29
LECVN025459506673,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/26/2022 13:07,3/29/2022 2:36
LECVN022590504733,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/28/2022 16:48,3/31/2022 14:48
LECVN020995077973,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/29/2022 2:15,4/1/2022 20:13
LECVN021582379393,CN56433,"Rm. 202, 2nd Floor, No. 2, Bldg. 41, Changchun 3rd Area, Yiwu city",LECCNYW,3/27/2022 4:10,3/30/2022 10:18
LECVN023316271463,CN85292,"4F, Market Rd.3-7,Yiwu,Zhejiang",LECCNYW,3/26/2022 9:26,3/29/2022 3:32
LECVN020581702684,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/29/2022 22:15,4/1/2022 10:11
LECVN029996815504,CN54850,"No. 755, West Xuefeng Road Yiwu City CN",LECCNYW,3/26/2022 20:43,3/29/2022 2:46
LECVN029037361133,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/29/2022 21:53,4/1/2022 11:40
LECVN022964756073,CN98923,"2/F,Gongren Nor.rd. yiwu city",LECCNYW,3/27/2022 4:21,3/30/2022 10:26
LECVN029006753584,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/28/2022 13:34,3/29/2022 3:29
LECVN025182539894,CN88991,"2/F, No.3, Yongsheng Xiaoqu No.21, Yiwu, Zhejiang",LECCNYW,3/30/2022 16:07,4/1/2022 20:08
LECVN020839980114,CN98042,"No. 42 Dong Qiaodong 1th Dist, Yiwu City, Zhejiang, China Yiwu City",LECCNYW,3/27/2022 23:29,3/29/2022 2:07
LECVN022529623153,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/29/2022 4:09,3/29/2022 18:31
LECVN020474617524,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/27/2022 23:17,3/29/2022 1:48
LECVN029192227363,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/27/2022 20:25,3/30/2022 16:22
LECVN029376897343,CN08969,"Unit C, 18/F, Bldg.B, Modern Window Tower, Huaqiang North Rd, Shenzhen Guangdong, 518000",LECCNSZ,3/30/2022 0:41,4/1/2022 4:47
LECVN020325606044,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/28/2022 6:46,3/29/2022 16:47
LECVN027466205183,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/27/2022 14:32,3/26/2022 17:54
LECVN028707479993,CN32206,"402,Unit 2,Building 40,Xiawang 3 Village,Jiangdong Road,Yiwu City,Zhejiang,China Yiwu City CN",LECCNYW,3/30/2022 3:51,4/1/2022 18:35
LECVN026685399403,CN12633,"7/F, 3rd Jianxing Building, Chaguang industrial zone, Nanshan District, China China, 518055",LECCNSZ,3/29/2022 21:49,4/1/2022 10:39
LECVN025884789103,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/28/2022 4:36,3/30/2022 11:32
LECVN024630187343,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/26/2022 13:00,3/29/2022 2:56
LECVN020375067763,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/27/2022 6:56,3/31/2022 19:00
LECVN021643783483,CN05856,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/27/2022 22:28,3/31/2022 17:35
LECVN020334893973,CN98042,"No. 42 Dong Qiaodong 1th Dist, Yiwu City, Zhejiang, China Yiwu City",LECCNYW,3/28/2022 8:16,3/30/2022 11:13
LECVN022653547923,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/27/2022 13:03,3/29/2022 2:46
LECVN024313632173,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/28/2022 18:51,4/1/2022 0:46
LECVN028952368834,CN80546,"4F,NO.6,Building 28,Xiawang E District,Jiangdong Road,Yiwu",LECCNYW,3/27/2022 6:23,3/30/2022 11:29
LECVN022876599584,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/30/2022 12:01,4/1/2022 10:48
LECVN027899082784,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/30/2022 2:40,3/29/2022 20:18
LECVN025716976024,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/26/2022 17:59,3/29/2022 16:51
LECVN022791061223,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/29/2022 21:08,3/31/2022 15:16
LECVN028977888364,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 0:13,3/29/2022 1:58
LECVN024787907324,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/28/2022 20:58,3/30/2022 15:00
LECVN029676266563,CN82535,"2F, No.262, Xue Feng West Road,YiWu,Zhejiang,China",LECCNYW,3/26/2022 20:57,3/29/2022 0:19
LECVN029024077493,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/30/2022 17:02,4/1/2022 18:39
LECVN023927584013,CN91287,NO.96 QiaoDong street of JiangDong,LECCNYW,3/26/2022 23:59,3/29/2022 2:57
LECVN029242267673,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/29/2022 10:25,3/31/2022 17:17
LECVN020558298063,CN27928,"No.5 , Building 15 ,Zijing District 3 , Xialuozhai Yiwu City CN",LECCNYW,3/28/2022 8:39,3/30/2022 11:43
LECVN023674272744,CN71198,"A-1111, Wealth Mansion, Futian Market,Yiwu,Zhejiang,China",LECCNYW,3/29/2022 9:49,4/1/2022 2:49
LECVN024071049993,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/29/2022 8:16,3/31/2022 20:28
LECVN024607870553,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/28/2022 20:55,3/29/2022 16:55
LECVN025275368713,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/29/2022 14:30,3/29/2022 20:13
LECVN027957167464,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/29/2022 22:20,3/29/2022 16:07
LECVN020829514014,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/27/2022 9:22,3/29/2022 2:02
LECVN028964869764,CN56433,"Rm. 202, 2nd Floor, No. 2, Bldg. 41, Changchun 3rd Area, Yiwu city",LECCNYW,3/27/2022 17:01,3/29/2022 17:03
LECVN024304342263,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/26/2022 5:38,3/30/2022 9:55
LECVN024522340214,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/25/2022 20:12,3/28/2022 14:19
LECVN029201897503,CN73456,"2 Jiangdong Road,Yiwu",LECCNYW,3/29/2022 7:55,3/29/2022 16:13
LECVN022943251873,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/28/2022 3:02,3/29/2022 21:12
LECVN023065562464,CN69607,"No.22 ZhaoZhai ped. street, yiwu",LECCNYW,3/27/2022 23:24,3/29/2022 1:51
LECVN028349996133,CN61510,"4F, No.421, Chouzhou Middle Road YiWu city",LECCNYW,3/26/2022 22:50,3/29/2022 0:24
LECVN028993792003,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/28/2022 7:25,3/29/2022 17:30
LECVN026074787714,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/30/2022 2:48,4/1/2022 19:10
LECVN021464932183,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/29/2022 22:48,4/1/2022 0:43
LECVN027720568303,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/29/2022 11:03,3/29/2022 17:19
LECVN020467642314,CN73456,"2 Jiangdong Road,Yiwu",LECCNYW,3/30/2022 10:28,4/1/2022 3:17
LECVN027780607393,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/25/2022 22:37,3/29/2022 10:32
LECVN022514442323,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/27/2022 9:32,3/29/2022 3:31
LECVN026131170093,CN34621,"No. 7, Xinxing Lane, Jiangwan, Choujiang St., Yiwu City , Jinhua , Zhejiang China (Mainland) Yiwu City CN",LECCNYW,3/28/2022 21:31,3/29/2022 17:27
LECVN020379825043,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/29/2022 22:01,4/1/2022 3:05
LECVN027184634184,CN32206,"402,Unit 2,Building 40,Xiawang 3 Village,Jiangdong Road,Yiwu City,Zhejiang,China Yiwu City CN",LECCNYW,3/26/2022 15:31,3/30/2022 8:59
LECVN021144502924,CN56912,"Room 302,Unit 3,Building 35,District B,South Xiazhu, Jiangdong street Yiwu city",LECCNYW,3/26/2022 22:34,3/29/2022 0:13
LECVN029039579663,CN32206,"402,Unit 2,Building 40,Xiawang 3 Village,Jiangdong Road,Yiwu City,Zhejiang,China Yiwu City CN",LECCNYW,3/27/2022 18:00,3/29/2022 15:54
LECVN029903956793,CN08069,"Room 23D, Buliding B, Jing Xiu Da Xia Wen Jing Zhong Road, Luo Hu District, Shenzhen Guangdong, 518000",LECCNSZ,3/30/2022 11:55,4/1/2022 11:35
LECVN026297753403,CN11320,"RM1109, DINGXIN BUILDING WEST, XILI, NANSHAN, CHINA China, 518039",LECCNSZ,3/28/2022 1:37,3/29/2022 10:32
LECVN027648070983,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/29/2022 22:02,3/29/2022 16:05
LECVN024579510643,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/30/2022 13:57,4/1/2022 2:57
LECVN021454261324,CN01970,"RM 204, First Bldg, Tap Water Garden, Tianjinghu, #35 Huangbei Rd, Luohu Dist, P.R. China,",LECCNSZ,3/26/2022 19:03,3/28/2022 14:57
LECVN025099207053,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/30/2022 14:38,3/29/2022 20:12
LECVN027643425933,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/27/2022 14:56,3/28/2022 21:05
LECVN022744348813,CN27928,"No.5 , Building 15 ,Zijing District 3 , Xialuozhai Yiwu City CN",LECCNYW,3/28/2022 21:02,3/29/2022 16:57
LECVN028927648173,CN82535,"2F, No.262, Xue Feng West Road,YiWu,Zhejiang,China",LECCNYW,3/26/2022 18:14,3/29/2022 17:18
LECVN023114388194,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/29/2022 7:51,4/1/2022 11:35
LECVN021961113244,CN91856,"Building 1, No. 1077, Liuqing Road, Beiyuan",LECCNYW,3/28/2022 9:09,3/29/2022 3:27
LECVN026263634523,CN98923,"2/F,Gongren Nor.rd. yiwu city",LECCNYW,3/29/2022 7:52,3/29/2022 15:51
LECVN026972982513,CN12633,"7/F, 3rd Jianxing Building, Chaguang industrial zone, Nanshan District, China China, 518055",LECCNSZ,3/27/2022 7:56,3/29/2022 9:45
LECVN024114390874,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/27/2022 6:05,3/29/2022 17:03
LECVN029123322623,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/28/2022 11:35,3/30/2022 17:32
LECVN021835186203,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/27/2022 15:19,3/30/2022 10:02
LECVN020661926593,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 21:34,3/29/2022 2:14
LECVN028451149703,CN03356,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/27/2022 17:17,3/31/2022 15:28
LECVN024160283263,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/29/2022 21:49,4/1/2022 2:39
LECVN026946895893,CN01710,"8c, Flat A, Huaqiang Garden, Shenzhen",LECCNSZ,3/26/2022 20:29,3/30/2022 16:29
LECVN027911067603,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/29/2022 1:10,3/29/2022 3:04
LECVN020096158144,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/25/2022 4:36,3/29/2022 16:47
LECVN027502638673,CN78864,"Room 301, Third Floor, No.58, Futian Second District, Choucheng Street",LECCNYW,3/27/2022 23:25,3/29/2022 3:33
LECVN024869680303,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/27/2022 0:54,3/29/2022 3:03
LECVN022279303943,CN54850,"No. 755, West Xuefeng Road Yiwu City CN",LECCNYW,3/30/2022 2:38,3/29/2022 20:04
LECVN021597089014,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/26/2022 21:16,3/29/2022 3:20
LECVN020169405904,CN25266,"2 floor,No 1 Building 1,Zhoucun district,Beiyuan street,Yiwu,China Yiwu city CN",LECCNYW,3/26/2022 11:07,3/29/2022 2:56
LECVN020351611203,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/26/2022 14:29,3/26/2022 17:51
LECVN024299541773,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/30/2022 0:10,4/1/2022 1:15
LECVN029554406743,CN98923,"2/F,Gongren Nor.rd. yiwu city",LECCNYW,3/28/2022 10:48,3/29/2022 3:41
LECVN022464999844,CN52975,"room 302, No.22 of wenhua road, yijiashan district, yiwu city yiwu city CN",LECCNYW,3/30/2022 0:12,4/1/2022 1:14
LECVN020807420313,CN08863,"P.O.Box 67, Room A6, 8th Floor, East of Building2, Seg Science and Technology Park, Huaqiang Road, Futian District",LECCNSZ,3/30/2022 15:50,4/1/2022 7:44
LECVN025492212763,CN08863,"P.O.Box 67, Room A6, 8th Floor, East of Building2, Seg Science and Technology Park, Huaqiang Road, Futian District",LECCNSZ,3/29/2022 23:53,4/1/2022 2:44
LECVN021870414853,CN26450,"2/F,NO.5 ,Building 13, Yinhai YiQu,Yiwu City Yiwu City CN",LECCNYW,3/26/2022 4:31,3/30/2022 11:44
LECVN026000116933,CN70331,5/F Dasan Litang district Yiwu City,LECCNYW,3/29/2022 1:22,3/29/2022 3:32
LECVN024412010493,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/29/2022 17:11,4/1/2022 18:31
LECVN028366556033,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/28/2022 13:16,3/29/2022 3:22
LECVN028888392173,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/28/2022 5:40,3/30/2022 10:09
LECVN020430179043,CN00328,"5/F, NO. 294 Fanshen Road, BaoAn Zone, China",LECCNSZ,3/29/2022 19:49,4/1/2022 11:34
LECVN029195724343,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/29/2022 9:14,3/29/2022 17:12
LECVN023577512674,CN96121,"Room 201,Unit 2,7# Building,Qiancheng Area,Yiwu City yiwu city CN",LECCNYW,3/27/2022 20:28,3/29/2022 18:24
LECVN022983532823,CN15519,"5D Xinghua Bldg, Huali Garden, Huali Rd, GD",LECCNSZ,3/28/2022 8:26,3/31/2022 20:15
LECVN024512268993,CN41627,"201, No.12, Building No.18, XingZhong Area YiWu City CN",LECCNYW,3/27/2022 5:14,3/30/2022 10:08
LECVN028758285353,CN08863,"P.O.Box 67, Room A6, 8th Floor, East of Building2, Seg Science and Technology Park, Huaqiang Road, Futian District",LECCNSZ,3/29/2022 8:03,4/1/2022 10:43
LECVN024768539153,CN91249,"No.14519,District G of Yiwu International Trade Market 2,Yiwu City",LECCNYW,3/25/2022 5:56,3/29/2022 17:00
LECVN021970873933,CN71198,"A-1111, Wealth Mansion, Futian Market,Yiwu,Zhejiang,China",LECCNYW,3/27/2022 0:47,3/29/2022 16:44
LECVN020191838743,CN52975,"room 302, No.22 of wenhua road, yijiashan district, yiwu city yiwu city CN",LECCNYW,3/28/2022 8:39,3/29/2022 3:44
LECVN028319157874,CN78864,"Room 301, Third Floor, No.58, Futian Second District, Choucheng Street",LECCNYW,3/28/2022 9:23,3/29/2022 3:17
LECVN029931737414,CN23003,"4/F., No 21 South area XiLi town, Wang Tang industrial district",LECCNSZ,3/26/2022 5:58,3/28/2022 14:06
LECVN025356751023,CN48496,"No.1,Sitong West Rd,Yixi Industrial Park Yiwu City CN",LECCNYW,3/27/2022 23:24,3/29/2022 1:49
LECVN025665691174,CN39062,"Floor 2, No.1, Building 65, Qiancheng Area Yiwu City CN",LECCNYW,3/29/2022 14:39,3/31/2022 18:04
LECVN022608724963,CN93476,NO.96 QiaoDong street of JiangDong,LECCNYW,3/27/2022 4:51,3/29/2022 16:54
LECVN027309106463,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/28/2022 9:47,4/1/2022 2:56
LECVN025524217384,CN05856,"7B, A Buliding of Construction Group, Shenzhen Guangdong,",LECCNSZ,3/26/2022 10:12,3/29/2022 11:25
LECVN022990977863,CN25990,P.O.BOX 26-1-201 BEIYUANLINGYUNYIQU YIWU CITY yiwu city CN,LECCNYW,3/28/2022 21:29,3/29/2022 3:27
LECVN020728726024,CN00328,"5/F, NO. 294 Fanshen Road, BaoAn Zone, China",LECCNSZ,3/29/2022 0:51,3/30/2022 14:58
LECVN021428062264,CN56433,"Rm. 202, 2nd Floor, No. 2, Bldg. 41, Changchun 3rd Area, Yiwu city",LECCNYW,3/26/2022 20:18,3/29/2022 18:26
LECVN023952754413,CN32990,"4th F, No. 18 Building, No. 7 Section, Xingzhong District Yiwu City CN",LECCNYW,3/25/2022 14:34,3/26/2022 20:05
LECVN023631314294,CN14209,"Room823, 8/F, Jiejia Plaza, No.3037, Shennanzhong Rd",LECCNSZ,3/29/2022 21:13,3/29/2022 17:10
LECVN027704238313,CN73456,"2 Jiangdong Road,Yiwu",LECCNYW,3/28/2022 4:47,3/29/2022 16:31
LECVN026055441873,CN20296,"703, Building A, High-Tech Venture Park, Tianan district",LECCNSZ,3/25/2022 5:49,3/28/2022 16:45
LECVN029720766284,CN70636,"NO. 2, Alley 49, Dongxing Industrial Zone, Qingkou, Jiangdong, Yiwu",LECCNYW,3/27/2022 13:03,3/28/2022 20:59
