Order ID,Customer ID,HubVN ID,Plan_HubVN_Receiving Time,HubVN_Receiving Time,Plan_HubVN_Pickup Time,HubVN_Pickup Time
LECVN026360834054,VN4383193,LECVNLB,4/1/2022 6:35,4/2/2022 6:33,4/1/2022 8:35,4/2/2022 8:35
LECVN020793703343,VN9506320,LECVNLB,3/31/2022 6:11,4/1/2022 6:09,3/31/2022 8:11,4/1/2022 8:22
LECVN021524609773,VN9278808,LECVNLB,4/2/2022 12:13,4/3/2022 12:09,4/2/2022 14:13,4/3/2022 14:51
LECVN025498450883,VN7255255,LECVNHĐ,4/3/2022 12:35,4/4/2022 12:28,4/3/2022 14:35,4/4/2022 15:02
LECVN020822805664,VN6100378,LECVNTL,3/31/2022 12:59,4/1/2022 12:42,3/31/2022 14:59,4/1/2022 14:42
LECVN020928424074,VN7313880,LECVNTL,4/2/2022 12:36,4/2/2022 12:30,4/2/2022 14:36,4/2/2022 14:26
LECVN027964387003,VN9112912,LECVNTL,4/3/2022 12:57,4/4/2022 12:17,4/3/2022 14:57,4/4/2022 14:50
LECVN027068201803,VN7921779,LECVNTL,4/1/2022 12:42,4/2/2022 6:56,4/1/2022 14:42,4/2/2022 8:36
LECVN025995575703,VN2775843,LECVNTL,4/1/2022 12:42,4/2/2022 12:58,4/1/2022 14:42,4/2/2022 15:26
LECVN024210757834,VN6909852,LECVNLB,4/1/2022 6:30,4/2/2022 6:10,4/1/2022 8:30,4/2/2022 7:56
LECVN027679938503,VN7796530,LECVNTL,4/2/2022 12:17,4/2/2022 12:38,4/2/2022 14:17,4/2/2022 14:38
LECVN024169497923,VN2746056,LECVNLB,4/1/2022 6:40,4/2/2022 6:22,4/1/2022 8:40,4/2/2022 8:22
LECVN027574923673,VN8282002,LECVNTL,4/4/2022 6:34,4/4/2022 12:10,4/4/2022 8:34,4/4/2022 15:12
LECVN022815282803,VN2189145,LECVNLB,4/2/2022 12:41,4/3/2022 12:38,4/2/2022 14:41,4/3/2022 15:41
LECVN022377033534,VN6747233,LECVNTL,4/3/2022 12:34,4/3/2022 12:41,4/3/2022 14:34,4/3/2022 15:48
LECVN028535129133,VN2103887,LECVNHĐ,4/2/2022 12:42,4/3/2022 6:35,4/2/2022 14:42,4/3/2022 9:21
LECVN029486047833,VN6846412,LECVNTL,4/1/2022 12:23,4/1/2022 12:52,4/1/2022 14:23,4/1/2022 13:36
LECVN028870248933,VN2090823,LECVNLB,4/1/2022 12:28,4/2/2022 6:49,4/1/2022 14:28,4/2/2022 8:58
LECVN029645757814,VN9190720,LECVNLB,4/2/2022 12:32,4/3/2022 12:36,4/2/2022 14:32,4/3/2022 15:03
LECVN023126366913,VN8575563,LECVNHĐ,4/1/2022 6:15,4/1/2022 12:16,4/1/2022 8:15,4/1/2022 13:28
LECVN029649772143,VN2875646,LECVNLB,4/3/2022 6:09,4/8/2022 6:15,4/3/2022 8:09,4/8/2022 8:50
LECVN025485634743,VN9539012,LECVNHĐ,4/1/2022 12:51,4/2/2022 6:32,4/1/2022 14:51,4/2/2022 8:27
LECVN020225198293,VN10658,LECVNLB,4/2/2022 6:26,4/2/2022 12:29,4/2/2022 8:26,4/2/2022 14:29
LECVN028243662713,VN2973617,LECVNHĐ,4/2/2022 12:00,4/3/2022 6:31,4/2/2022 14:00,4/3/2022 8:52
LECVN027708958124,VN6153785,LECVNTL,4/1/2022 6:04,4/2/2022 6:30,4/1/2022 8:04,4/2/2022 8:30
LECVN026256035213,VN8987039,LECVNLB,3/31/2022 12:40,4/1/2022 12:26,3/31/2022 14:40,4/1/2022 14:26
LECVN021188028053,VN02398,LECVNLB,3/31/2022 12:39,4/1/2022 6:19,3/31/2022 14:39,4/1/2022 9:09
LECVN024556009593,VN7460931,LECVNHĐ,4/2/2022 6:23,4/2/2022 12:26,4/2/2022 8:23,4/2/2022 14:13
LECVN029096631323,VN5226407,LECVNTL,4/2/2022 6:41,4/3/2022 6:35,4/2/2022 8:41,4/3/2022 9:22
LECVN025841851943,VN5499498,LECVNHĐ,3/31/2022 12:01,4/1/2022 12:58,3/31/2022 14:01,4/1/2022 14:58
LECVN029314034594,VN9158486,LECVNLB,4/3/2022 6:40,4/3/2022 12:46,4/3/2022 8:40,4/3/2022 15:55
LECVN029687956693,VN2372559,LECVNLB,4/2/2022 12:44,4/3/2022 6:54,4/2/2022 14:44,4/3/2022 9:58
LECVN028015172423,VN8254182,LECVNTL,3/31/2022 12:55,4/1/2022 12:44,3/31/2022 14:55,4/1/2022 14:44
LECVN021289906853,VN6517543,LECVNLB,4/2/2022 6:01,4/2/2022 12:30,4/2/2022 8:01,4/2/2022 14:48
LECVN020339223053,VN3483321,LECVNHĐ,4/2/2022 12:17,4/3/2022 12:51,4/2/2022 14:17,4/3/2022 15:19
LECVN020665423963,VN6490547,LECVNLB,4/2/2022 12:37,4/3/2022 6:34,4/2/2022 14:37,4/3/2022 8:58
LECVN027763276773,VN7931460,LECVNLB,4/3/2022 12:12,4/4/2022 6:22,4/3/2022 14:12,4/4/2022 8:56
LECVN024719221194,VN4321226,LECVNHĐ,4/1/2022 6:38,4/2/2022 6:03,4/1/2022 8:38,4/2/2022 7:59
LECVN028506320054,VN9256893,LECVNTL,4/3/2022 6:14,4/8/2022 6:45,4/3/2022 8:14,4/8/2022 9:15
LECVN020971783733,VN2147538,LECVNLB,3/31/2022 12:26,4/1/2022 12:59,3/31/2022 14:26,4/1/2022 14:59
LECVN027621969413,VN2202213,LECVNLB,4/1/2022 12:04,4/2/2022 6:38,4/1/2022 14:04,4/2/2022 8:47
LECVN028909395873,VN9285452,LECVNLB,4/3/2022 12:19,4/4/2022 12:39,4/3/2022 14:19,4/4/2022 15:06
LECVN026834760264,VN7027483,LECVNTL,4/2/2022 6:43,4/2/2022 12:40,4/2/2022 8:43,4/2/2022 15:06
LECVN028867496833,VN4455757,LECVNTL,3/31/2022 12:38,4/1/2022 12:06,3/31/2022 14:38,4/1/2022 14:06
LECVN022167759063,VN2975378,LECVNLB,4/2/2022 12:26,4/3/2022 6:34,4/2/2022 14:26,4/3/2022 9:13
LECVN029407524124,VN2043325,LECVNLB,4/2/2022 12:08,4/3/2022 12:02,4/2/2022 14:08,4/3/2022 14:38
LECVN027678818473,VN5504862,LECVNLB,4/2/2022 12:05,4/3/2022 6:29,4/2/2022 14:05,4/3/2022 9:13
LECVN029157975793,VN7089158,LECVNLB,4/1/2022 6:16,4/2/2022 6:24,4/1/2022 8:16,4/2/2022 8:07
LECVN028938765593,VN4226498,LECVNLB,4/2/2022 12:34,4/3/2022 12:47,4/2/2022 14:34,4/3/2022 15:14
LECVN027545588784,VN7791529,LECVNLB,4/2/2022 12:37,4/3/2022 6:22,4/2/2022 14:37,4/3/2022 9:06
LECVN025714050464,VN9899682,LECVNTL,4/3/2022 6:39,4/4/2022 6:32,4/3/2022 8:39,4/4/2022 8:58
LECVN020353919904,VN2095430,LECVNTL,4/3/2022 6:45,4/4/2022 6:02,4/3/2022 8:45,4/4/2022 8:26
LECVN028495692903,VN6873743,LECVNTL,4/1/2022 6:55,4/1/2022 12:29,4/1/2022 8:55,4/1/2022 13:25
LECVN024593665883,VN5394054,LECVNTL,3/31/2022 6:32,4/1/2022 6:52,3/31/2022 8:32,4/1/2022 8:28
LECVN021313724313,VN2787685,LECVNLB,4/3/2022 12:19,4/3/2022 12:11,4/3/2022 14:19,4/3/2022 14:53
LECVN028774867273,VN9467314,LECVNLB,4/3/2022 12:21,4/4/2022 12:35,4/3/2022 14:21,4/4/2022 15:36
LECVN025454079433,VN9722376,LECVNLB,4/1/2022 12:12,4/2/2022 6:39,4/1/2022 14:12,4/2/2022 9:25
LECVN021526797254,VN28699,LECVNLB,4/1/2022 6:59,4/1/2022 12:38,4/1/2022 8:59,4/1/2022 13:42
LECVN023370140503,VN9961135,LECVNTL,3/31/2022 12:02,4/6/2022 6:42,3/31/2022 14:02,4/6/2022 9:29
LECVN024066868343,VN9226598,LECVNTL,4/3/2022 6:41,4/4/2022 6:08,4/3/2022 8:41,4/4/2022 9:13
LECVN021804093623,VN5966789,LECVNTL,4/2/2022 6:54,4/2/2022 12:58,4/2/2022 8:54,4/2/2022 15:02
LECVN025263770813,VN9502651,LECVNTL,4/4/2022 6:44,4/4/2022 12:11,4/4/2022 8:44,4/4/2022 15:06
LECVN021614948973,VN22447,LECVNLB,4/1/2022 6:58,4/2/2022 6:09,4/1/2022 8:58,4/2/2022 8:09
LECVN028434459033,VN7429412,LECVNLB,4/3/2022 6:21,4/4/2022 6:38,4/3/2022 8:21,4/4/2022 9:10
LECVN023322720963,VN6736876,LECVNLB,4/1/2022 6:49,4/2/2022 6:40,4/1/2022 8:49,4/2/2022 8:28
LECVN026062304473,VN5332998,LECVNTL,4/3/2022 6:15,4/4/2022 6:23,4/3/2022 8:15,4/4/2022 9:25
LECVN024832815264,VN4975090,LECVNLB,3/31/2022 12:20,4/1/2022 12:36,3/31/2022 14:20,4/1/2022 14:36
LECVN023913191553,VN5522896,LECVNTL,4/4/2022 6:44,4/4/2022 12:46,4/4/2022 8:44,4/4/2022 15:06
LECVN028069395584,VN4904415,LECVNLB,4/2/2022 12:37,4/3/2022 6:38,4/2/2022 14:37,4/3/2022 9:05
LECVN029628138443,VN7100684,LECVNTL,4/2/2022 12:44,4/3/2022 6:49,4/2/2022 14:44,4/3/2022 9:21
LECVN025040645783,VN4662475,LECVNTL,4/2/2022 12:34,4/2/2022 12:28,4/2/2022 14:34,4/2/2022 14:31
LECVN020633720303,VN6502225,LECVNHĐ,4/2/2022 12:38,4/3/2022 12:01,4/2/2022 14:38,4/3/2022 14:37
LECVN028832056573,VN4406436,LECVNTL,4/1/2022 12:10,4/2/2022 12:11,4/1/2022 14:10,4/2/2022 14:37
LECVN029063005033,VN3443175,LECVNLB,4/1/2022 6:03,4/2/2022 6:51,4/1/2022 8:03,4/2/2022 8:53
LECVN021943731423,VN3774734,LECVNHĐ,4/4/2022 6:20,4/4/2022 12:51,4/4/2022 8:20,4/4/2022 15:08
LECVN023805662214,VN9190720,LECVNLB,4/1/2022 12:48,4/2/2022 6:18,4/1/2022 14:48,4/2/2022 8:18
LECVN020037812254,VN2044838,LECVNLB,4/1/2022 12:16,4/5/2022 6:33,4/1/2022 14:16,4/5/2022 8:42
LECVN020675699503,VN4284334,LECVNLB,4/2/2022 12:59,4/3/2022 6:05,4/2/2022 14:59,4/3/2022 8:19
LECVN021596216983,VN8317999,LECVNLB,4/3/2022 12:40,4/4/2022 6:10,4/3/2022 14:40,4/4/2022 8:32
LECVN027495057794,VN8461531,LECVNLB,4/1/2022 12:43,4/2/2022 6:18,4/1/2022 14:43,4/2/2022 8:18
LECVN020657941814,VN6217404,LECVNHĐ,4/2/2022 12:00,4/3/2022 12:03,4/2/2022 14:00,4/3/2022 14:38
LECVN029955728633,VN1898779,LECVNLB,4/2/2022 12:06,4/3/2022 6:06,4/2/2022 14:06,4/3/2022 8:22
LECVN029752950323,VN27268,LECVNLB,3/31/2022 12:33,4/1/2022 12:56,3/31/2022 14:33,4/1/2022 13:53
LECVN024282934493,VN3904615,LECVNLB,4/1/2022 12:18,4/2/2022 6:56,4/1/2022 14:18,4/2/2022 8:40
LECVN020032393233,VN06841,LECVNLB,4/4/2022 6:40,4/4/2022 12:08,4/4/2022 8:40,4/4/2022 14:45
LECVN025462981724,VN2284798,LECVNTL,4/2/2022 6:55,4/3/2022 6:57,4/2/2022 8:55,4/3/2022 9:58
LECVN026230575533,VN5906369,LECVNTL,4/3/2022 6:37,4/4/2022 6:33,4/3/2022 8:37,4/4/2022 8:59
LECVN029683055274,VN6422796,LECVNTL,3/31/2022 12:39,4/1/2022 6:01,3/31/2022 14:39,4/1/2022 8:59
LECVN027642874393,VN2837660,LECVNLB,3/31/2022 12:54,4/1/2022 6:20,3/31/2022 14:54,4/1/2022 9:16
LECVN026134230564,VN6257995,LECVNTL,4/2/2022 12:39,4/3/2022 6:32,4/2/2022 14:39,4/3/2022 9:16
LECVN029301546223,VN3983710,LECVNHĐ,4/3/2022 12:44,4/4/2022 12:42,4/3/2022 14:44,4/4/2022 15:17
LECVN027780424634,VN1888381,LECVNLB,4/2/2022 6:55,4/2/2022 12:29,4/2/2022 8:55,4/2/2022 15:07
LECVN020566727484,VN4786700,LECVNHĐ,4/2/2022 12:13,4/3/2022 6:46,4/2/2022 14:13,4/3/2022 9:11
LECVN026423677683,VN8875967,LECVNTL,4/2/2022 12:59,4/3/2022 6:18,4/2/2022 14:59,4/3/2022 8:28
LECVN025388753203,VN9012796,LECVNTL,4/4/2022 12:45,4/4/2022 12:22,4/4/2022 14:45,4/4/2022 15:20
LECVN029663772023,VN2862341,LECVNHĐ,4/2/2022 12:58,4/2/2022 12:21,4/2/2022 14:58,4/2/2022 14:40
LECVN020153531403,VN6988965,LECVNLB,3/31/2022 12:07,4/1/2022 6:00,3/31/2022 14:07,4/1/2022 8:53
LECVN022326708803,VN7829395,LECVNHĐ,4/3/2022 6:17,4/4/2022 6:26,4/3/2022 8:17,4/4/2022 9:01
LECVN025316978783,VN6266945,LECVNHĐ,4/2/2022 6:36,4/2/2022 12:49,4/2/2022 8:36,4/2/2022 14:36
LECVN024650612883,VN6691218,LECVNLB,4/3/2022 12:31,4/3/2022 12:20,4/3/2022 14:31,4/3/2022 14:59
LECVN024670253263,VN8653118,LECVNLB,4/1/2022 6:13,4/1/2022 12:58,4/1/2022 8:13,4/1/2022 14:58
LECVN025528531743,VN9106856,LECVNHĐ,4/3/2022 12:10,4/4/2022 6:15,4/3/2022 14:10,4/4/2022 9:18
LECVN025914999773,VN2002621,LECVNLB,4/4/2022 6:29,4/4/2022 12:40,4/4/2022 8:29,4/4/2022 15:06
LECVN027261305173,VN55496,LECVNLB,4/1/2022 6:24,4/2/2022 6:03,4/1/2022 8:24,4/2/2022 7:53
LECVN026219438213,VN8431802,LECVNHĐ,4/2/2022 12:37,4/2/2022 12:19,4/2/2022 14:37,4/2/2022 14:36
LECVN020190931793,VN2738529,LECVNLB,4/1/2022 6:52,4/1/2022 12:50,4/1/2022 8:52,4/1/2022 13:57
LECVN028342726963,VN4937480,LECVNTL,4/1/2022 6:19,4/2/2022 6:31,4/1/2022 8:19,4/2/2022 8:46
LECVN026617648003,VN2727769,LECVNHĐ,4/3/2022 12:45,4/3/2022 12:03,4/3/2022 14:45,4/3/2022 14:43
LECVN023842425043,VN4665329,LECVNLB,4/2/2022 12:00,4/2/2022 12:21,4/2/2022 14:00,4/2/2022 14:19
LECVN020649807423,VN6499680,LECVNLB,4/2/2022 12:03,4/3/2022 12:11,4/2/2022 14:03,4/3/2022 14:51
LECVN025462229783,VN6521590,LECVNHĐ,4/3/2022 6:17,4/3/2022 12:34,4/3/2022 8:17,4/3/2022 14:59
LECVN029080607983,VN9847120,LECVNHĐ,4/2/2022 12:47,4/3/2022 6:21,4/2/2022 14:47,4/3/2022 8:58
LECVN027686274793,VN2383696,LECVNLB,3/31/2022 6:18,4/1/2022 6:17,3/31/2022 8:18,4/1/2022 8:23
LECVN023917730234,VN9719465,LECVNHĐ,3/31/2022 12:40,4/1/2022 12:21,3/31/2022 14:40,4/1/2022 14:21
LECVN023440906723,VN5552309,LECVNTL,4/2/2022 12:45,4/3/2022 12:31,4/2/2022 14:45,4/3/2022 15:43
LECVN028023447423,VN5406313,LECVNLB,4/1/2022 12:09,4/1/2022 12:38,4/1/2022 14:09,4/1/2022 13:40
LECVN024448111524,VN2933585,LECVNTL,3/31/2022 6:17,4/1/2022 6:39,3/31/2022 8:17,4/1/2022 9:10
LECVN028946641693,VN22447,LECVNTL,4/1/2022 12:38,4/1/2022 12:15,4/1/2022 14:38,4/1/2022 14:15
LECVN029182063074,VN5307560,LECVNLB,4/3/2022 6:44,4/4/2022 6:16,4/3/2022 8:44,4/4/2022 8:47
LECVN024785728294,VN9076692,LECVNLB,4/3/2022 12:04,4/4/2022 12:07,4/3/2022 14:04,4/4/2022 14:41
LECVN020167915633,VN6599235,LECVNHĐ,4/1/2022 12:09,4/1/2022 12:20,4/1/2022 14:09,4/1/2022 13:20
LECVN020668729174,VN5383715,LECVNTL,4/2/2022 12:24,4/3/2022 12:37,4/2/2022 14:24,4/3/2022 15:46
LECVN024419042573,VN8778123,LECVNHĐ,4/3/2022 12:19,4/4/2022 12:38,4/3/2022 14:19,4/4/2022 15:15
LECVN025960656783,VN96886,LECVNHĐ,4/2/2022 12:48,4/3/2022 6:41,4/2/2022 14:48,4/3/2022 9:45
LECVN024372640673,VN3168538,LECVNLB,4/1/2022 6:50,4/2/2022 6:33,4/1/2022 8:50,4/2/2022 8:44
LECVN026712001584,VN7721633,LECVNLB,4/2/2022 6:31,4/2/2022 12:15,4/2/2022 8:31,4/2/2022 14:55
LECVN027201549434,VN2643241,LECVNLB,4/2/2022 12:38,4/2/2022 12:24,4/2/2022 14:38,4/2/2022 14:40
LECVN024030102283,VN7276577,LECVNLB,3/31/2022 6:00,4/1/2022 6:14,3/31/2022 8:00,4/1/2022 7:48
LECVN020394175723,VN3733930,LECVNTL,4/1/2022 6:25,4/2/2022 6:40,4/1/2022 8:25,4/2/2022 8:40
LECVN029820623183,VN6052339,LECVNTL,3/31/2022 12:22,4/1/2022 12:26,3/31/2022 14:22,4/1/2022 13:23
LECVN023565718853,VN3321882,LECVNHĐ,4/1/2022 12:17,4/2/2022 6:52,4/1/2022 14:17,4/2/2022 8:52
LECVN029926099224,VN10993,LECVNLB,4/1/2022 12:00,4/1/2022 12:14,4/1/2022 14:00,4/1/2022 14:14
LECVN022711138714,VN8185768,LECVNLB,4/2/2022 12:05,4/3/2022 6:17,4/2/2022 14:05,4/3/2022 9:10
LECVN025092009003,VN34194,LECVNHĐ,4/1/2022 6:47,4/2/2022 6:01,4/1/2022 8:47,4/2/2022 8:31
LECVN021515311033,VN9388226,LECVNLB,4/3/2022 12:40,4/3/2022 12:15,4/3/2022 14:40,4/3/2022 14:51
LECVN024022760103,VN5252281,LECVNTL,4/2/2022 6:19,4/3/2022 6:32,4/2/2022 8:19,4/3/2022 9:10
LECVN022159547353,VN8797695,LECVNLB,4/1/2022 6:55,4/2/2022 6:31,4/1/2022 8:55,4/2/2022 8:40
LECVN027871297263,VN6975047,LECVNTL,4/1/2022 12:06,4/2/2022 6:52,4/1/2022 14:06,4/2/2022 9:05
LECVN026829492103,VN6230414,LECVNHĐ,4/1/2022 6:19,4/1/2022 12:40,4/1/2022 8:19,4/1/2022 14:40
LECVN020709302603,VN5823343,LECVNLB,4/1/2022 12:09,4/2/2022 6:16,4/1/2022 14:09,4/2/2022 8:04
LECVN028513689313,VN8833439,LECVNTL,4/4/2022 6:20,4/4/2022 12:46,4/4/2022 8:20,4/4/2022 15:22
LECVN020995551833,VN2337078,LECVNLB,4/2/2022 12:16,4/3/2022 6:41,4/2/2022 14:16,4/3/2022 9:44
LECVN021364084863,VN8261802,LECVNHĐ,4/3/2022 6:15,4/4/2022 6:51,4/3/2022 8:15,4/4/2022 9:52
LECVN022536210643,VN6175897,LECVNTL,4/2/2022 12:48,4/3/2022 6:51,4/2/2022 14:48,4/3/2022 9:58
LECVN029610713143,VN2279055,LECVNLB,4/3/2022 12:40,4/3/2022 12:56,4/3/2022 14:40,4/3/2022 15:59
LECVN028546301873,VN8617730,LECVNLB,4/1/2022 6:40,4/2/2022 6:10,4/1/2022 8:40,4/2/2022 8:56
LECVN028171164333,VN3460142,LECVNLB,4/3/2022 12:06,4/3/2022 12:10,4/3/2022 14:06,4/3/2022 14:50
LECVN026241339063,VN1247855,LECVNLB,4/1/2022 6:16,4/2/2022 6:34,4/1/2022 8:16,4/2/2022 8:44
LECVN027142754233,VN5841718,LECVNLB,4/2/2022 6:30,4/3/2022 6:37,4/2/2022 8:30,4/3/2022 9:10
LECVN026824695473,VN5102936,LECVNTL,3/31/2022 12:54,4/1/2022 6:43,3/31/2022 14:54,4/1/2022 9:17
LECVN023511830404,VN4156605,LECVNLB,4/2/2022 6:01,4/3/2022 6:56,4/2/2022 8:01,4/3/2022 9:29
LECVN024849756844,VN8291786,LECVNLB,3/31/2022 12:25,4/1/2022 6:37,3/31/2022 14:25,4/1/2022 8:10
LECVN026329786204,VN7840498,LECVNLB,3/31/2022 12:01,4/1/2022 6:09,3/31/2022 14:01,4/1/2022 8:25
LECVN024672577953,VN88828,LECVNTL,4/2/2022 6:41,4/2/2022 12:36,4/2/2022 8:41,4/2/2022 14:32
LECVN029275374444,VN42868,LECVNHĐ,4/3/2022 12:17,4/3/2022 12:20,4/3/2022 14:17,4/3/2022 14:56
LECVN022869489523,VN6284842,LECVNLB,4/3/2022 12:50,4/4/2022 6:43,4/3/2022 14:50,4/4/2022 9:09
LECVN029449590823,VN6148760,LECVNLB,4/1/2022 6:48,4/1/2022 12:19,4/1/2022 8:48,4/1/2022 13:18
LECVN029009494364,VN6588268,LECVNTL,4/4/2022 12:04,4/4/2022 12:28,4/4/2022 14:04,4/4/2022 14:58
LECVN029917890794,VN8643677,LECVNLB,4/3/2022 6:23,4/4/2022 6:06,4/3/2022 8:23,4/4/2022 9:12
LECVN025695847143,VN6265392,LECVNTL,4/1/2022 12:41,4/2/2022 12:01,4/1/2022 14:41,4/2/2022 14:35
LECVN022497244843,VN5230859,LECVNHĐ,4/4/2022 6:45,4/4/2022 12:23,4/4/2022 8:45,4/4/2022 15:19
LECVN026448212953,VN5886938,LECVNLB,4/4/2022 12:33,4/4/2022 12:44,4/4/2022 14:33,4/4/2022 15:00
LECVN020816853793,VN7922555,LECVNTL,4/2/2022 6:20,4/3/2022 6:45,4/2/2022 8:20,4/3/2022 9:49
LECVN020715126183,VN5321609,LECVNTL,4/1/2022 6:24,4/1/2022 12:47,4/1/2022 8:24,4/1/2022 14:47
LECVN022995632743,VN5636275,LECVNLB,4/1/2022 6:38,4/1/2022 12:14,4/1/2022 8:38,4/1/2022 13:18
LECVN021275570694,VN4105580,LECVNLB,4/2/2022 12:02,4/3/2022 12:03,4/2/2022 14:02,4/3/2022 14:41
LECVN027937268374,VN4383193,LECVNTL,4/1/2022 12:05,4/2/2022 6:25,4/1/2022 14:05,4/2/2022 8:45
LECVN028371933063,VN6617858,LECVNLB,4/3/2022 6:39,4/3/2022 12:35,4/3/2022 8:39,4/3/2022 14:56
LECVN023484769263,VN8627387,LECVNLB,4/2/2022 6:27,4/2/2022 12:26,4/2/2022 8:27,4/2/2022 14:48
LECVN024068014014,VN4196999,LECVNLB,4/1/2022 12:39,4/2/2022 6:50,4/1/2022 14:39,4/2/2022 8:59
LECVN025405246413,VN5573038,LECVNHĐ,3/31/2022 12:45,4/1/2022 6:14,3/31/2022 14:45,4/1/2022 8:14
LECVN027849121594,VN3915886,LECVNLB,3/31/2022 6:55,4/1/2022 6:44,3/31/2022 8:55,4/1/2022 9:39
LECVN025053254893,VN8626456,LECVNHĐ,4/2/2022 12:45,4/3/2022 12:41,4/2/2022 14:45,4/3/2022 15:11
LECVN027491224473,VN1439718,LECVNLB,4/2/2022 12:30,4/2/2022 12:42,4/2/2022 14:30,4/2/2022 14:49
LECVN027842946073,VN8042728,LECVNLB,4/2/2022 6:38,4/3/2022 6:23,4/2/2022 8:38,4/3/2022 8:47
LECVN021616373863,VN5306176,LECVNLB,4/2/2022 12:57,4/3/2022 6:17,4/2/2022 14:57,4/3/2022 9:17
LECVN026197894093,VN1896550,LECVNLB,4/2/2022 6:34,4/2/2022 12:05,4/2/2022 8:34,4/2/2022 14:12
LECVN029918853433,VN9178836,LECVNLB,4/2/2022 12:11,4/3/2022 12:52,4/2/2022 14:11,4/3/2022 15:17
LECVN021097512953,VN9494893,LECVNTL,4/1/2022 6:32,4/1/2022 12:34,4/1/2022 8:32,4/1/2022 14:34
LECVN028476606423,VN7111023,LECVNHĐ,4/3/2022 6:58,4/4/2022 6:21,4/3/2022 8:58,4/4/2022 8:52
LECVN023246882823,VN2548667,LECVNLB,4/4/2022 6:34,4/4/2022 12:13,4/4/2022 8:34,4/4/2022 14:42
LECVN020426741043,VN7598452,LECVNLB,3/31/2022 6:40,4/1/2022 6:36,3/31/2022 8:40,4/1/2022 8:24
LECVN027298424843,VN9437873,LECVNTL,4/3/2022 6:14,4/3/2022 12:15,4/3/2022 8:14,4/3/2022 14:53
LECVN024898313433,VN1215200,LECVNLB,4/2/2022 6:21,4/2/2022 12:54,4/2/2022 8:21,4/2/2022 15:17
LECVN028013078963,VN9014243,LECVNHĐ,4/1/2022 6:54,4/2/2022 6:43,4/1/2022 8:54,4/2/2022 8:43
LECVN023200692124,VN2123646,LECVNLB,4/2/2022 12:35,4/2/2022 12:40,4/2/2022 14:35,4/2/2022 14:43
LECVN029116528143,VN4381308,LECVNLB,4/2/2022 12:52,4/3/2022 12:54,4/2/2022 14:52,4/3/2022 15:17
LECVN022127871084,VN8688558,LECVNLB,4/4/2022 6:07,4/4/2022 12:40,4/4/2022 8:07,4/4/2022 15:10
LECVN026156520093,VN5335667,LECVNLB,4/3/2022 12:04,4/4/2022 12:09,4/3/2022 14:04,4/4/2022 14:43
LECVN024070229653,VN6104357,LECVNTL,4/4/2022 6:38,4/4/2022 12:51,4/4/2022 8:38,4/4/2022 15:21
LECVN023703209874,VN8672069,LECVNTL,4/3/2022 6:50,4/4/2022 6:20,4/3/2022 8:50,4/4/2022 8:48
LECVN029465988333,VN6006307,LECVNLB,4/3/2022 12:07,4/4/2022 6:44,4/3/2022 14:07,4/4/2022 9:41
LECVN028282655533,VN4274392,LECVNLB,4/2/2022 12:10,4/3/2022 12:02,4/2/2022 14:10,4/3/2022 14:42
LECVN022227808883,VN5554637,LECVNHĐ,4/1/2022 6:40,4/2/2022 6:39,4/1/2022 8:40,4/2/2022 8:31
LECVN021692726153,VN7277728,LECVNLB,4/1/2022 12:25,4/2/2022 12:46,4/1/2022 14:25,4/2/2022 14:44
LECVN020374662813,VN4011010,LECVNLB,4/3/2022 6:58,4/4/2022 6:27,4/3/2022 8:58,4/4/2022 9:01
LECVN022999728563,VN4381308,LECVNLB,4/2/2022 12:14,4/3/2022 12:02,4/2/2022 14:14,4/3/2022 14:37
LECVN026337508484,VN22993,LECVNLB,4/4/2022 6:13,4/4/2022 12:09,4/4/2022 8:13,4/4/2022 14:39
LECVN022085301773,VN2697749,LECVNLB,4/1/2022 6:58,4/2/2022 6:56,4/1/2022 8:58,4/2/2022 8:56
LECVN024909372473,VN3795536,LECVNLB,4/2/2022 6:02,4/2/2022 12:52,4/2/2022 8:02,4/2/2022 15:31
LECVN028781720333,VN9854792,LECVNLB,4/2/2022 12:50,4/2/2022 12:09,4/2/2022 14:50,4/2/2022 14:09
LECVN020329197603,VN2420233,LECVNLB,4/1/2022 6:28,4/1/2022 12:44,4/1/2022 8:28,4/1/2022 13:37
LECVN029558344693,VN7064693,LECVNLB,4/2/2022 12:35,4/2/2022 12:42,4/2/2022 14:35,4/2/2022 14:42
LECVN023706781323,VN4823554,LECVNLB,4/4/2022 6:50,4/4/2022 12:46,4/4/2022 8:50,4/4/2022 15:08
LECVN026708800423,VN6627288,LECVNTL,4/2/2022 12:30,4/2/2022 12:48,4/2/2022 14:30,4/2/2022 14:44
LECVN029813445354,VN5113182,LECVNLB,4/4/2022 12:18,4/4/2022 12:19,4/4/2022 14:18,4/4/2022 14:45
LECVN025631072323,VN5651725,LECVNHĐ,4/1/2022 12:55,4/2/2022 12:19,4/1/2022 14:55,4/2/2022 14:39
LECVN029325716594,VN9854792,LECVNLB,4/2/2022 12:04,4/3/2022 12:04,4/2/2022 14:04,4/3/2022 14:42
LECVN027852102823,VN3327112,LECVNHĐ,4/3/2022 12:24,4/4/2022 12:16,4/3/2022 14:24,4/4/2022 15:13
LECVN029128116094,VN6217404,LECVNLB,4/2/2022 12:35,4/3/2022 12:04,4/2/2022 14:35,4/3/2022 14:45
