Order ID,Vendor ID,HubCN ID,Plan _HubCN_Receiving Time,HubCN_Receiving Time,Plan_HubCN_Pickup Time,HubCN_Pickup Time
LECVN026360834054,CN96121,LECCNYW,3/29/2022 2:20,3/29/2022 19:27,3/29/2022 6:29,3/30/2022 6:29
LECVN020793703343,CN91249,LECCNYW,3/29/2022 15:55,3/26/2022 22:56,3/29/2022 18:02,3/27/2022 6:02
LECVN021524609773,CN54850,LECCNYW,3/31/2022 10:03,3/30/2022 15:58,3/31/2022 12:05,3/31/2022 0:06
LECVN025498450883,CN80546,LECCNYW,3/31/2022 8:25,4/1/2022 5:22,3/31/2022 12:34,4/1/2022 12:27
LECVN020822805664,CN85292,LECCNYW,3/27/2022 21:47,3/29/2022 4:26,3/28/2022 0:55,3/29/2022 12:35
LECVN020928424074,CN91856,LECCNYW,3/31/2022 21:22,3/29/2022 5:25,4/1/2022 0:28,3/29/2022 12:27
LECVN027964387003,CN03356,LECCNSZ,4/1/2022 9:12,4/1/2022 12:56,4/1/2022 12:50,4/2/2022 0:14
LECVN027068201803,CN93476,LECCNYW,3/29/2022 8:37,3/29/2022 20:27,3/29/2022 12:41,3/30/2022 6:48
LECVN025995575703,CN32990,LECCNYW,3/30/2022 9:33,3/29/2022 5:48,3/30/2022 12:36,3/29/2022 12:55
LECVN024210757834,CN70636,LECCNYW,3/30/2022 15:16,3/29/2022 19:06,3/30/2022 18:23,3/30/2022 6:09
LECVN027679938503,CN91249,LECCNYW,3/31/2022 21:03,3/29/2022 5:23,4/1/2022 0:08,3/29/2022 12:30
LECVN024169497923,CN39062,LECCNYW,3/30/2022 2:59,3/29/2022 19:10,3/30/2022 6:31,3/30/2022 6:16
LECVN027574923673,CN15519,LECCNSZ,3/31/2022 13:25,4/1/2022 12:39,3/31/2022 18:27,4/2/2022 0:02
LECVN022815282803,CN82535,LECCNYW,3/31/2022 19:33,3/30/2022 17:22,4/1/2022 0:38,3/31/2022 0:30
LECVN022377033534,CN41627,LECCNYW,3/30/2022 19:18,3/30/2022 16:30,3/31/2022 0:26,3/31/2022 0:36
LECVN028535129133,CN03356,LECCNSZ,3/30/2022 8:57,3/29/2022 19:54,3/30/2022 12:34,3/30/2022 6:29
LECVN029486047833,CN27928,LECCNYW,3/28/2022 20:38,3/29/2022 4:42,3/29/2022 0:14,3/29/2022 12:51
LECVN028870248933,CN80546,LECCNYW,3/29/2022 10:16,3/29/2022 20:24,3/29/2022 12:20,3/30/2022 6:41
LECVN029645757814,CN20296,LECCNSZ,3/29/2022 22:19,4/1/2022 5:52,3/30/2022 0:24,4/1/2022 16:30
LECVN023126366913,CN93476,LECCNYW,3/30/2022 4:05,3/29/2022 5:12,3/30/2022 6:09,3/29/2022 12:15
LECVN029649772143,CN34621,LECCNYW,3/31/2022 2:27,4/1/2022 22:06,3/31/2022 6:03,4/2/2022 6:09
LECVN025485634743,CN32206,LECCNYW,3/28/2022 21:15,3/29/2022 19:23,3/29/2022 0:48,3/30/2022 6:25
LECVN020225198293,CN94105,LECCNYW,3/30/2022 2:16,3/29/2022 4:19,3/30/2022 6:18,3/29/2022 12:24
LECVN028243662713,CN41627,LECCNYW,3/31/2022 19:51,3/29/2022 19:21,3/31/2022 23:56,3/30/2022 6:24
LECVN027708958124,CN91856,LECCNYW,3/28/2022 15:57,3/29/2022 19:27,3/28/2022 18:02,3/30/2022 6:29
LECVN026256035213,CN48496,LECCNYW,3/29/2022 10:33,3/29/2022 4:12,3/29/2022 12:38,3/29/2022 12:18
LECVN021188028053,CN08863,LECCNSZ,3/29/2022 9:01,3/28/2022 18:07,3/29/2022 12:34,3/29/2022 6:10
LECVN024556009593,CN56433,LECCNYW,3/31/2022 14:12,3/29/2022 4:18,3/31/2022 18:14,3/29/2022 12:19
LECVN029096631323,CN91856,LECCNYW,3/29/2022 15:01,3/29/2022 19:21,3/29/2022 18:33,3/30/2022 6:26
LECVN025841851943,CN15519,LECCNSZ,3/29/2022 7:48,3/29/2022 13:30,3/29/2022 11:52,3/30/2022 0:50
LECVN029314034594,CN28326,LECCNYW,3/30/2022 15:00,3/30/2022 17:38,3/30/2022 18:38,3/31/2022 0:44
LECVN029687956693,CN91249,LECCNYW,3/29/2022 19:37,3/29/2022 18:37,3/30/2022 0:39,3/30/2022 6:46
LECVN028015172423,CN59935,LECCNYW,3/27/2022 21:11,3/29/2022 4:36,3/28/2022 0:49,3/29/2022 12:42
LECVN021289906853,CN48496,LECCNYW,3/31/2022 3:52,3/29/2022 5:16,3/31/2022 6:00,3/29/2022 12:25
LECVN020339223053,CN70636,LECCNYW,3/31/2022 21:08,3/30/2022 17:41,4/1/2022 0:10,3/31/2022 0:49
LECVN020665423963,CN03356,LECCNSZ,3/31/2022 9:00,3/29/2022 19:58,3/31/2022 12:36,3/30/2022 6:29
LECVN027763276773,CN80546,LECCNYW,4/1/2022 21:56,3/29/2022 22:13,4/2/2022 0:05,3/30/2022 6:15
LECVN024719221194,CN91856,LECCNYW,3/28/2022 14:27,3/29/2022 18:49,3/28/2022 18:30,3/30/2022 5:56
LECVN028506320054,CN48496,LECCNYW,3/31/2022 4:05,4/1/2022 22:33,3/31/2022 6:07,4/2/2022 6:37
LECVN020971783733,CN75189,LECCNYW,3/29/2022 19:17,3/29/2022 4:43,3/30/2022 0:19,3/29/2022 12:52
LECVN027621969413,CN27928,LECCNYW,3/28/2022 20:25,3/29/2022 19:23,3/28/2022 23:56,3/30/2022 6:31
LECVN028909395873,CN56433,LECCNYW,3/31/2022 7:09,4/1/2022 5:28,3/31/2022 12:14,4/1/2022 12:34
LECVN026834760264,CN00328,LECCNSZ,3/29/2022 13:31,3/29/2022 12:27,3/29/2022 18:35,3/30/2022 0:31
LECVN028867496833,CN03356,LECCNSZ,3/28/2022 8:51,3/29/2022 12:36,3/28/2022 12:30,3/30/2022 0:00
LECVN022167759063,CN08069,LECCNSZ,3/31/2022 10:14,3/29/2022 19:55,3/31/2022 12:20,3/30/2022 6:31
LECVN029407524124,CN19661,LECCNSZ,3/30/2022 7:00,4/1/2022 5:15,3/30/2022 12:03,4/1/2022 15:53
LECVN027678818473,CN12633,LECCNSZ,3/30/2022 8:26,3/29/2022 19:45,3/30/2022 12:03,3/30/2022 6:24
LECVN029157975793,CN70636,LECCNYW,3/30/2022 15:07,3/29/2022 19:09,3/30/2022 18:10,3/30/2022 6:17
LECVN028938765593,CN27928,LECCNYW,3/29/2022 22:21,3/30/2022 17:41,3/30/2022 0:27,3/31/2022 0:42
LECVN027545588784,CN82535,LECCNYW,3/31/2022 19:27,3/29/2022 19:59,4/1/2022 0:36,3/30/2022 6:17
LECVN025714050464,CN05856,LECCNSZ,4/1/2022 3:31,3/31/2022 18:17,4/1/2022 6:37,4/1/2022 6:26
LECVN020353919904,CN08863,LECCNSZ,4/1/2022 14:40,3/31/2022 17:48,4/1/2022 18:41,4/1/2022 5:53
LECVN028495692903,CN00328,LECCNSZ,3/30/2022 14:43,3/29/2022 13:01,3/30/2022 18:51,3/30/2022 0:24
LECVN024593665883,CN39062,LECCNYW,3/28/2022 2:23,3/26/2022 23:40,3/28/2022 6:31,3/27/2022 6:46
LECVN021313724313,CN11320,LECCNSZ,3/30/2022 20:13,4/1/2022 5:39,3/31/2022 0:18,4/1/2022 16:10
LECVN028774867273,CN93476,LECCNYW,3/30/2022 19:15,4/1/2022 5:19,3/31/2022 0:17,4/1/2022 12:27
LECVN025454079433,CN94806,LECCNYW,3/30/2022 8:25,3/29/2022 19:23,3/30/2022 12:03,3/30/2022 6:32
LECVN021526797254,CN48496,LECCNYW,3/29/2022 3:19,3/29/2022 4:28,3/29/2022 6:55,3/29/2022 12:29
LECVN023370140503,CN99813,LECCNYW,3/29/2022 6:50,3/29/2022 23:26,3/29/2022 11:57,3/30/2022 6:35
LECVN024066868343,CN23003,LECCNSZ,3/30/2022 16:33,3/31/2022 18:03,3/30/2022 18:36,4/1/2022 6:07
LECVN021804093623,CN48496,LECCNYW,3/31/2022 15:22,3/29/2022 5:49,3/31/2022 18:53,3/29/2022 12:56
LECVN025263770813,CN25990,LECCNYW,3/31/2022 15:39,4/1/2022 5:00,3/31/2022 18:40,4/1/2022 12:02
LECVN021614948973,CN98042,LECCNYW,3/30/2022 14:45,3/29/2022 19:40,3/30/2022 18:54,3/30/2022 6:01
LECVN028434459033,CN14209,LECCNSZ,4/1/2022 2:16,3/31/2022 18:21,4/1/2022 6:18,4/1/2022 6:30
LECVN023322720963,CN00328,LECCNSZ,3/30/2022 15:04,3/30/2022 20:03,3/30/2022 18:43,3/31/2022 6:37
LECVN026062304473,CN39062,LECCNYW,4/1/2022 3:05,3/29/2022 22:20,4/1/2022 6:10,3/30/2022 6:21
LECVN024832815264,CN41627,LECCNYW,3/27/2022 20:35,3/29/2022 4:26,3/28/2022 0:14,3/29/2022 12:34
LECVN023913191553,CN32990,LECCNYW,4/1/2022 3:08,4/1/2022 5:40,4/1/2022 6:41,4/1/2022 12:45
LECVN028069395584,CN94806,LECCNYW,3/30/2022 8:33,3/29/2022 18:27,3/30/2022 12:35,3/30/2022 6:31
LECVN029628138443,CN55243,LECCNYW,3/31/2022 22:40,3/29/2022 18:32,4/1/2022 0:41,3/30/2022 6:40
LECVN025040645783,CN01970,LECCNSZ,3/31/2022 8:23,3/29/2022 13:51,3/31/2022 12:27,3/30/2022 0:22
LECVN020633720303,CN94105,LECCNYW,3/29/2022 21:00,3/30/2022 16:56,3/30/2022 0:35,3/30/2022 23:57
LECVN028832056573,CN96121,LECCNYW,3/30/2022 21:04,3/29/2022 4:03,3/31/2022 0:05,3/29/2022 12:07
LECVN029063005033,CN23003,LECCNSZ,3/28/2022 14:26,3/30/2022 18:43,3/28/2022 17:59,3/31/2022 6:50
LECVN021943731423,CN39062,LECCNYW,4/1/2022 2:34,4/1/2022 5:41,4/1/2022 6:11,4/1/2022 12:49
LECVN023805662214,CN41627,LECCNYW,3/29/2022 9:41,3/29/2022 19:14,3/29/2022 12:45,3/30/2022 6:17
LECVN020037812254,CN41627,LECCNYW,3/30/2022 20:36,3/29/2022 19:21,3/31/2022 0:13,3/30/2022 6:29
LECVN020675699503,CN25990,LECCNYW,3/29/2022 19:45,3/29/2022 19:42,3/30/2022 0:52,3/30/2022 6:02
LECVN021596216983,CN80546,LECCNYW,3/31/2022 7:32,3/29/2022 22:56,3/31/2022 12:37,3/30/2022 6:02
LECVN027495057794,CN32990,LECCNYW,3/28/2022 22:32,3/29/2022 19:02,3/29/2022 0:40,3/30/2022 6:11
LECVN020657941814,CN14209,LECCNSZ,3/30/2022 8:17,4/1/2022 5:21,3/30/2022 11:54,4/1/2022 15:57
LECVN029955728633,CN09482,LECCNSZ,3/31/2022 9:59,3/29/2022 18:41,3/31/2022 12:01,3/30/2022 6:04
LECVN029752950323,CN32990,LECCNYW,3/29/2022 19:24,3/29/2022 4:46,3/30/2022 0:26,3/29/2022 12:55
LECVN024282934493,CN78864,LECCNYW,3/29/2022 8:35,3/29/2022 20:26,3/29/2022 12:12,3/30/2022 6:47
LECVN020032393233,CN14209,LECCNSZ,3/31/2022 15:25,4/1/2022 11:58,3/31/2022 18:34,4/2/2022 0:02
LECVN025462981724,CN32990,LECCNYW,3/31/2022 1:48,3/29/2022 18:52,3/31/2022 6:49,3/30/2022 6:55
LECVN026230575533,CN78864,LECCNYW,4/1/2022 1:32,3/29/2022 22:28,4/1/2022 6:33,3/30/2022 6:30
LECVN029683055274,CN39822,LECCNYW,3/28/2022 9:36,3/26/2022 22:56,3/28/2022 12:38,3/27/2022 6:00
LECVN027642874393,CN48496,LECCNYW,3/29/2022 22:43,3/26/2022 22:11,3/30/2022 0:52,3/27/2022 6:16
LECVN026134230564,CN08069,LECCNSZ,3/29/2022 20:24,3/29/2022 19:53,3/30/2022 0:32,3/30/2022 6:28
LECVN029301546223,CN95381,LECCNYW,3/30/2022 19:39,4/1/2022 5:31,3/31/2022 0:43,4/1/2022 12:35
LECVN027780424634,CN08969,LECCNSZ,3/31/2022 3:50,3/29/2022 13:50,3/31/2022 6:51,3/30/2022 0:23
LECVN020566727484,CN71198,LECCNYW,3/31/2022 10:00,3/29/2022 18:37,3/31/2022 12:07,3/30/2022 6:38
LECVN026423677683,CN28326,LECCNYW,3/31/2022 19:50,3/29/2022 19:52,4/1/2022 0:53,3/30/2022 6:16
LECVN025388753203,CN01710,LECCNSZ,3/31/2022 21:33,4/1/2022 12:56,4/1/2022 0:42,4/2/2022 0:20
LECVN029663772023,CN55243,LECCNYW,3/30/2022 7:42,3/29/2022 4:10,3/30/2022 12:49,3/29/2022 12:17
LECVN020153531403,CN34621,LECCNYW,3/29/2022 6:51,3/26/2022 22:49,3/29/2022 11:58,3/27/2022 5:54
LECVN022326708803,CN14209,LECCNSZ,3/30/2022 14:36,3/31/2022 18:13,3/30/2022 18:12,4/1/2022 6:20
LECVN025316978783,CN41627,LECCNYW,3/31/2022 13:25,3/29/2022 5:37,3/31/2022 18:30,3/29/2022 12:44
LECVN024650612883,CN05856,LECCNSZ,3/30/2022 21:27,4/1/2022 5:37,3/31/2022 0:30,4/1/2022 16:14
LECVN024670253263,CN80546,LECCNYW,3/30/2022 16:02,3/29/2022 4:42,3/30/2022 18:07,3/29/2022 12:49
LECVN025528531743,CN28326,LECCNYW,3/30/2022 19:02,3/29/2022 22:08,3/31/2022 0:03,3/30/2022 6:11
LECVN025914999773,CN48496,LECCNYW,3/31/2022 14:47,4/1/2022 5:31,3/31/2022 18:21,4/1/2022 12:38
LECVN027261305173,CN59935,LECCNYW,3/30/2022 14:47,3/29/2022 18:56,3/30/2022 18:18,3/30/2022 6:02
LECVN026219438213,CN54850,LECCNYW,3/31/2022 9:02,3/29/2022 5:12,3/31/2022 12:34,3/29/2022 12:18
LECVN020190931793,CN25990,LECCNYW,3/30/2022 2:48,3/29/2022 4:40,3/30/2022 6:50,3/29/2022 12:45
LECVN028342726963,CN94105,LECCNYW,3/29/2022 4:10,3/29/2022 19:18,3/29/2022 6:12,3/30/2022 6:22
LECVN026617648003,CN15519,LECCNSZ,4/1/2022 21:31,4/1/2022 5:22,4/2/2022 0:40,4/1/2022 15:54
LECVN023842425043,CN93476,LECCNYW,3/30/2022 6:54,3/29/2022 5:09,3/30/2022 11:59,3/29/2022 12:18
LECVN020649807423,CN96121,LECCNYW,3/29/2022 21:53,3/30/2022 15:58,3/29/2022 23:58,3/31/2022 0:06
LECVN025462229783,CN25266,LECCNYW,3/31/2022 4:07,3/30/2022 17:23,3/31/2022 6:15,3/31/2022 0:31
LECVN029080607983,CN70636,LECCNYW,3/30/2022 9:37,3/29/2022 19:58,3/30/2022 12:39,3/30/2022 6:15
LECVN027686274793,CN98923,LECCNYW,3/28/2022 2:06,3/26/2022 22:01,3/28/2022 6:10,3/27/2022 6:10
LECVN023917730234,CN52975,LECCNYW,3/29/2022 22:24,3/29/2022 5:08,3/30/2022 0:32,3/29/2022 12:17
LECVN023440906723,CN14209,LECCNSZ,3/31/2022 21:39,4/1/2022 5:51,4/1/2022 0:43,4/1/2022 16:26
LECVN028023447423,CN48496,LECCNYW,3/30/2022 20:00,3/29/2022 4:28,3/31/2022 0:05,3/29/2022 12:34
LECVN024448111524,CN52975,LECCNYW,3/29/2022 13:13,3/26/2022 23:29,3/29/2022 18:14,3/27/2022 6:36
LECVN028946641693,CN32990,LECCNYW,3/30/2022 10:29,3/29/2022 4:06,3/30/2022 12:37,3/29/2022 12:07
LECVN029182063074,CN61510,LECCNYW,4/1/2022 3:08,3/29/2022 22:00,4/1/2022 6:39,3/30/2022 6:09
LECVN024785728294,CN39062,LECCNYW,3/30/2022 20:26,4/1/2022 4:55,3/30/2022 23:59,4/1/2022 12:02
LECVN020167915633,CN25990,LECCNYW,3/28/2022 21:54,3/29/2022 5:05,3/29/2022 0:01,3/29/2022 12:11
LECVN020668729174,CN27928,LECCNYW,3/29/2022 20:15,3/30/2022 16:24,3/30/2022 0:19,3/31/2022 0:32
LECVN024419042573,CN39822,LECCNYW,3/31/2022 8:10,4/1/2022 5:34,3/31/2022 12:14,4/1/2022 12:37
LECVN025960656783,CN39062,LECCNYW,3/29/2022 21:04,3/29/2022 18:29,3/30/2022 0:40,3/30/2022 6:35
LECVN024372640673,CN08969,LECCNSZ,3/28/2022 13:36,3/30/2022 20:00,3/28/2022 18:44,3/31/2022 6:32
LECVN026712001584,CN03356,LECCNSZ,3/31/2022 14:54,3/29/2022 13:28,3/31/2022 18:29,3/30/2022 0:07
LECVN027201549434,CN00328,LECCNSZ,3/31/2022 9:02,3/29/2022 13:43,3/31/2022 12:36,3/30/2022 0:22
LECVN024030102283,CN70636,LECCNYW,3/27/2022 14:25,3/26/2022 23:06,3/27/2022 17:59,3/27/2022 6:12
LECVN020394175723,CN25266,LECCNYW,3/30/2022 4:10,3/29/2022 19:34,3/30/2022 6:19,3/30/2022 6:37
LECVN029820623183,CN61510,LECCNYW,3/27/2022 20:35,3/29/2022 4:14,3/28/2022 0:14,3/29/2022 12:21
LECVN023565718853,CN98923,LECCNYW,3/30/2022 20:36,3/29/2022 20:33,3/31/2022 0:12,3/30/2022 6:51
LECVN029926099224,CN94105,LECCNYW,3/29/2022 6:52,3/29/2022 5:01,3/29/2022 11:53,3/29/2022 12:08
LECVN022711138714,CN08863,LECCNSZ,3/31/2022 21:49,3/29/2022 18:58,3/31/2022 23:56,3/30/2022 6:14
LECVN025092009003,CN96121,LECCNYW,3/29/2022 1:42,3/29/2022 18:51,3/29/2022 6:46,3/30/2022 5:55
LECVN021515311033,CN48496,LECCNYW,3/31/2022 9:26,3/30/2022 16:05,3/31/2022 12:34,3/31/2022 0:07
LECVN024022760103,CN14209,LECCNSZ,3/29/2022 16:14,3/29/2022 19:46,3/29/2022 18:18,3/30/2022 6:23
LECVN022159547353,CN48496,LECCNYW,3/29/2022 1:51,3/29/2022 19:20,3/29/2022 6:53,3/30/2022 6:28
LECVN027871297263,CN27928,LECCNYW,3/30/2022 19:49,3/29/2022 20:27,3/30/2022 23:57,3/30/2022 6:43
LECVN026829492103,CN26450,LECCNYW,3/28/2022 14:12,3/29/2022 4:27,3/28/2022 18:14,3/29/2022 12:31
LECVN020709302603,CN70636,LECCNYW,3/30/2022 18:55,3/29/2022 19:46,3/31/2022 0:04,3/30/2022 6:09
LECVN028513689313,CN34621,LECCNYW,3/31/2022 13:09,4/1/2022 5:39,3/31/2022 18:17,4/1/2022 12:44
LECVN020995551833,CN70636,LECCNYW,3/29/2022 22:12,3/29/2022 18:27,3/30/2022 0:15,3/30/2022 6:33
LECVN021364084863,CN70331,LECCNYW,4/1/2022 14:36,3/29/2022 22:42,4/1/2022 18:08,3/30/2022 6:50
LECVN022536210643,CN93476,LECCNYW,3/29/2022 21:06,3/29/2022 18:40,3/30/2022 0:40,3/30/2022 6:42
LECVN029610713143,CN55243,LECCNYW,4/1/2022 7:37,3/30/2022 17:53,4/1/2022 12:39,3/31/2022 0:54
LECVN028546301873,CN82535,LECCNYW,3/30/2022 1:29,3/29/2022 19:03,3/30/2022 6:35,3/30/2022 6:07
LECVN028171164333,CN61510,LECCNYW,3/30/2022 20:19,3/30/2022 16:02,3/30/2022 23:57,3/31/2022 0:05
LECVN026241339063,CN70636,LECCNYW,3/29/2022 2:38,3/29/2022 19:21,3/29/2022 6:14,3/30/2022 6:29
LECVN027142754233,CN39822,LECCNYW,3/29/2022 14:48,3/29/2022 19:20,3/29/2022 18:25,3/30/2022 6:29
LECVN026824695473,CN69053,LECCNYW,3/28/2022 9:44,3/26/2022 23:39,3/28/2022 12:51,3/27/2022 6:42
LECVN023511830404,CN15519,LECCNSZ,3/31/2022 12:51,3/29/2022 18:46,3/31/2022 17:53,3/30/2022 6:51
LECVN024849756844,CN32990,LECCNYW,3/29/2022 20:15,3/26/2022 23:31,3/30/2022 0:20,3/27/2022 6:34
LECVN026329786204,CN93476,LECCNYW,3/29/2022 8:20,3/26/2022 21:54,3/29/2022 11:54,3/27/2022 6:03
LECVN024672577953,CN91236,LECCNYW,3/31/2022 4:35,3/29/2022 5:26,3/31/2022 6:37,3/29/2022 12:30
LECVN029275374444,CN48496,LECCNYW,4/1/2022 20:34,3/30/2022 16:13,4/2/2022 0:13,3/31/2022 0:14
LECVN022869489523,CN82535,LECCNYW,3/30/2022 22:41,3/29/2022 22:36,3/31/2022 0:46,3/30/2022 6:37
LECVN029449590823,CN88991,LECCNYW,3/28/2022 14:34,3/29/2022 5:05,3/28/2022 18:43,3/29/2022 12:11
LECVN029009494364,CN48496,LECCNYW,4/2/2022 20:25,4/1/2022 5:18,4/2/2022 23:59,4/1/2022 12:26
LECVN029917890794,CN14209,LECCNSZ,3/31/2022 2:45,3/31/2022 17:53,3/31/2022 6:16,4/1/2022 5:58
LECVN025695847143,CN96121,LECCNYW,3/30/2022 20:26,3/29/2022 4:56,3/31/2022 0:32,3/29/2022 11:59
LECVN022497244843,CN48496,LECCNYW,4/1/2022 3:05,4/1/2022 5:11,4/1/2022 6:39,4/1/2022 12:18
LECVN026448212953,CN80546,LECCNYW,4/1/2022 9:24,4/1/2022 5:38,4/1/2022 12:27,4/1/2022 12:42
LECVN020816853793,CN34679,LECCNYW,3/30/2022 4:10,3/29/2022 18:34,3/30/2022 6:15,3/30/2022 6:40
LECVN020715126183,CN48496,LECCNYW,3/28/2022 15:16,3/29/2022 4:30,3/28/2022 18:18,3/29/2022 12:39
LECVN022995632743,CN32990,LECCNYW,3/30/2022 1:28,3/29/2022 5:01,3/30/2022 6:35,3/29/2022 12:07
LECVN021275570694,CN15519,LECCNSZ,3/29/2022 18:54,4/1/2022 5:19,3/29/2022 23:57,4/1/2022 15:57
LECVN027937268374,CN48496,LECCNYW,3/29/2022 8:51,3/29/2022 19:18,3/29/2022 11:56,3/30/2022 6:20
LECVN028371933063,CN52975,LECCNYW,3/30/2022 16:30,3/30/2022 17:23,3/30/2022 18:33,3/31/2022 0:31
LECVN023484769263,CN03356,LECCNSZ,3/30/2022 2:20,3/29/2022 12:17,3/30/2022 6:23,3/30/2022 0:20
LECVN024068014014,CN12633,LECCNSZ,3/29/2022 8:58,3/30/2022 18:36,3/29/2022 12:34,3/31/2022 6:44
LECVN025405246413,CN98923,LECCNYW,3/29/2022 10:33,3/26/2022 22:06,3/29/2022 12:39,3/27/2022 6:10
LECVN027849121594,CN70636,LECCNYW,3/27/2022 15:09,3/26/2022 23:38,3/27/2022 18:48,3/27/2022 6:40
LECVN025053254893,CN93476,LECCNYW,3/31/2022 21:10,3/30/2022 17:37,4/1/2022 0:41,3/31/2022 0:38
LECVN027491224473,CN98923,LECCNYW,3/31/2022 8:19,3/29/2022 5:34,3/31/2022 12:26,3/29/2022 12:35
LECVN027842946073,CN27928,LECCNYW,3/31/2022 14:36,3/29/2022 19:57,3/31/2022 18:37,3/30/2022 6:19
LECVN021616373863,CN73456,LECCNYW,3/31/2022 22:45,3/29/2022 19:55,4/1/2022 0:51,3/30/2022 6:12
LECVN026197894093,CN00328,LECCNSZ,3/30/2022 3:28,3/29/2022 13:23,3/30/2022 6:33,3/29/2022 23:56
LECVN029918853433,CN03356,LECCNSZ,3/31/2022 20:37,4/1/2022 6:19,4/1/2022 0:08,4/1/2022 16:50
LECVN021097512953,CN94806,LECCNYW,3/30/2022 16:20,3/29/2022 4:31,3/30/2022 18:26,3/29/2022 12:33
LECVN028476606423,CN41627,LECCNYW,3/31/2022 3:49,3/29/2022 22:10,3/31/2022 6:55,3/30/2022 6:18
LECVN023246882823,CN48496,LECCNYW,4/2/2022 15:24,4/1/2022 5:05,4/2/2022 18:27,4/1/2022 12:07
LECVN020426741043,CN23003,LECCNSZ,3/29/2022 4:32,3/28/2022 19:56,3/29/2022 6:34,3/29/2022 6:35
LECVN027298424843,CN41627,LECCNYW,4/1/2022 14:29,3/30/2022 16:00,4/1/2022 18:05,3/31/2022 0:06
LECVN024898313433,CN08069,LECCNSZ,3/31/2022 15:09,3/29/2022 13:36,3/31/2022 18:17,3/30/2022 0:52
LECVN028013078963,CN03356,LECCNSZ,3/30/2022 15:48,3/30/2022 20:05,3/30/2022 18:53,3/31/2022 6:39
LECVN023200692124,CN39822,LECCNYW,3/29/2022 20:55,3/29/2022 4:22,3/30/2022 0:27,3/29/2022 12:31
LECVN029116528143,CN14209,LECCNSZ,3/29/2022 22:42,4/1/2022 6:19,3/30/2022 0:45,4/1/2022 16:50
LECVN022127871084,CN09482,LECCNSZ,4/1/2022 2:58,4/1/2022 13:15,4/1/2022 6:06,4/2/2022 0:37
LECVN026156520093,CN73456,LECCNYW,4/1/2022 20:31,4/1/2022 4:56,4/2/2022 0:03,4/1/2022 12:04
LECVN024070229653,CN80546,LECCNYW,4/2/2022 2:51,4/1/2022 5:47,4/2/2022 6:29,4/1/2022 12:48
LECVN023703209874,CN80546,LECCNYW,3/31/2022 1:34,3/29/2022 22:09,3/31/2022 6:43,3/30/2022 6:16
LECVN029465988333,CN32990,LECCNYW,4/1/2022 21:57,3/29/2022 22:32,4/2/2022 0:03,3/30/2022 6:36
LECVN028282655533,CN39062,LECCNYW,3/31/2022 8:56,3/30/2022 15:56,3/31/2022 12:03,3/30/2022 23:59
LECVN022227808883,CN91287,LECCNYW,3/29/2022 4:23,3/29/2022 19:27,3/29/2022 6:32,3/30/2022 6:35
LECVN021692726153,CN99813,LECCNYW,3/28/2022 19:18,3/29/2022 5:43,3/29/2022 0:22,3/29/2022 12:45
LECVN020374662813,CN94105,LECCNYW,3/30/2022 16:54,3/29/2022 22:14,3/30/2022 18:57,3/30/2022 6:22
LECVN022999728563,CN08863,LECCNSZ,3/31/2022 9:02,4/1/2022 5:26,3/31/2022 12:09,4/1/2022 16:01
LECVN026337508484,CN01970,LECCNSZ,3/31/2022 14:31,4/1/2022 12:37,3/31/2022 18:10,4/2/2022 0:01
LECVN022085301773,CN23003,LECCNSZ,3/29/2022 2:47,3/30/2022 18:38,3/29/2022 6:56,3/31/2022 6:47
LECVN024909372473,CN15519,LECCNSZ,3/31/2022 14:15,3/29/2022 13:25,3/31/2022 17:54,3/30/2022 0:43
LECVN028781720333,CN25990,LECCNYW,3/29/2022 21:08,3/29/2022 5:00,3/30/2022 0:42,3/29/2022 12:01
LECVN020329197603,CN25990,LECCNYW,3/29/2022 1:17,3/29/2022 4:35,3/29/2022 6:23,3/29/2022 12:41
LECVN029558344693,CN93476,LECCNYW,3/31/2022 8:57,3/29/2022 5:35,3/31/2022 12:34,3/29/2022 12:37
LECVN023706781323,CN69053,LECCNYW,4/2/2022 13:41,4/1/2022 5:39,4/2/2022 18:49,4/1/2022 12:40
LECVN026708800423,CN14209,LECCNSZ,3/30/2022 8:15,3/29/2022 13:18,3/30/2022 12:21,3/30/2022 0:41
LECVN029813445354,CN82535,LECCNYW,4/1/2022 7:05,4/1/2022 5:11,4/1/2022 12:09,4/1/2022 12:14
LECVN025631072323,CN91249,LECCNYW,3/29/2022 9:39,3/29/2022 4:14,3/29/2022 12:47,3/29/2022 12:18
LECVN029325716594,CN39062,LECCNYW,3/29/2022 18:51,3/30/2022 16:55,3/29/2022 23:57,3/31/2022 0:02
LECVN027852102823,CN28326,LECCNYW,3/30/2022 22:09,4/1/2022 5:06,3/31/2022 0:15,4/1/2022 12:15
LECVN029128116094,CN05856,LECCNSZ,3/31/2022 10:28,4/1/2022 5:16,3/31/2022 12:34,4/1/2022 15:55
LECVN022692418544,CN32206,LECCNYW,3/28/2022 8:55,3/26/2022 23:38,3/28/2022 12:31,3/27/2022 6:45
LECVN022283692753,CN95381,LECCNYW,3/30/2022 19:24,3/29/2022 4:17,3/31/2022 0:26,3/29/2022 12:19
LECVN026369668403,CN25990,LECCNYW,3/29/2022 13:46,3/26/2022 23:40,3/29/2022 18:52,3/27/2022 6:46
